distribution,algorithm,variant,size_label,size,condition,runs,time_min_s,time_avg_s,time_max_s,memory_mb,comparisons,swaps,stable_verified,known_stable,complexity_best,complexity_avg,complexity_worst,complexity_space,status
sequential,Counting Sort,iterative,50,50,reverse,50,0.00001570,0.00002542,0.00005870,0.0008,50,50,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,50,50,reverse,50,0.00003460,0.00005906,0.00016480,0.0012,0,100,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,50,50,reverse,50,0.00032820,0.00039192,0.00058830,0.0008,667,699,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Quick Sort (iter),iterative,50,50,nearly_sorted,50,0.00017920,0.00026462,0.00043820,0.0004,451,245,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,50,50,nearly_sorted,50,0.00018930,0.00025715,0.00040300,0.0004,451,245,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,50,50,nearly_sorted,50,0.00016880,0.00022102,0.00034660,0.0008,197,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,50,50,nearly_sorted,50,0.00017080,0.00024631,0.00046320,0.0008,207,427,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Heap Sort,iterative,50,50,nearly_sorted,50,0.00021490,0.00030038,0.00057470,0.0004,433,264,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
sequential,Bubble Sort,iterative,50,50,nearly_sorted,50,0.00038090,0.00044660,0.00087710,0.0004,1180,106,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Selection Sort,iterative,50,50,nearly_sorted,50,0.00036950,0.00041123,0.00062880,0.0004,1225,27,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
sequential,Insertion Sort,iterative,50,50,nearly_sorted,50,0.00005230,0.00006179,0.00010920,0.0004,155,106,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Shaker Sort,iterative,50,50,nearly_sorted,50,0.00008250,0.00009262,0.00017140,0.0004,235,106,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Counting Sort,iterative,50,50,nearly_sorted,50,0.00001660,0.00002147,0.00005450,0.0008,50,50,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,50,50,nearly_sorted,50,0.00003680,0.00003912,0.00009790,0.0012,0,100,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,50,50,nearly_sorted,50,0.00005450,0.00005520,0.00006350,0.0008,147,102,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Quick Sort (iter),iterative,50,50,all_identical,50,0.00002000,0.00002534,0.00008970,0.0004,103,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,50,50,all_identical,50,0.00002870,0.00003444,0.00005450,0.0004,103,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,50,50,all_identical,50,0.00015220,0.00017889,0.00050850,0.0008,153,419,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,50,50,all_identical,50,0.00015450,0.00018239,0.00028150,0.0008,161,427,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Heap Sort,iterative,50,50,all_identical,50,0.00005040,0.00005420,0.00008150,0.0004,144,49,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
sequential,Bubble Sort,iterative,50,50,all_identical,50,0.00001120,0.00001265,0.00004230,0.0004,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Selection Sort,iterative,50,50,all_identical,50,0.00036220,0.00037919,0.00056380,0.0004,1225,0,stable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
sequential,Insertion Sort,iterative,50,50,all_identical,50,0.00001140,0.00001601,0.00004670,0.0004,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Shaker Sort,iterative,50,50,all_identical,50,0.00001120,0.00001696,0.00005230,0.0004,49,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Counting Sort,iterative,50,50,all_identical,50,0.00001530,0.00002365,0.00006240,0.0004,50,50,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,50,50,all_identical,50,0.00000070,0.00000115,0.00000380,0.0004,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,50,50,all_identical,50,0.00003090,0.00004040,0.00010090,0.0008,80,50,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Quick Sort (iter),iterative,100,100,random,50,0.00055730,0.00074575,0.00100680,0.0008,1217,670,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100,100,random,50,0.00054490,0.00057118,0.00078500,0.0008,1217,670,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,100,100,random,50,0.00041170,0.00045136,0.00066920,0.0015,547,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,100,100,random,50,0.00041180,0.00044865,0.00059730,0.0015,562,1004,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Heap Sort,iterative,100,100,random,50,0.00051870,0.00058464,0.00105510,0.0008,1026,586,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
sequential,Bubble Sort,iterative,100,100,random,50,0.00215870,0.00227940,0.00293060,0.0008,4929,2046,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Selection Sort,iterative,100,100,random,50,0.00143840,0.00157789,0.00217090,0.0008,4950,96,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
sequential,Insertion Sort,iterative,100,100,random,50,0.00133910,0.00147268,0.00191000,0.0008,2144,2046,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Shaker Sort,iterative,100,100,random,50,0.00158870,0.00170764,0.00229670,0.0008,3465,2046,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Counting Sort,iterative,100,100,random,50,0.00002950,0.00004267,0.00009960,0.0015,100,100,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,100,100,random,50,0.00006370,0.00007106,0.00015920,0.0024,0,200,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,100,100,random,50,0.00041800,0.00049774,0.00079280,0.0015,877,789,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Quick Sort (iter),iterative,100,100,sorted,50,0.00048650,0.00057053,0.00086070,0.0008,1136,621,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100,100,sorted,50,0.00047090,0.00051990,0.00077190,0.0008,1136,621,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,100,100,sorted,50,0.00035160,0.00039204,0.00056630,0.0015,356,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,100,100,sorted,50,0.00035550,0.00037583,0.00059020,0.0015,372,1004,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Heap Sort,iterative,100,100,sorted,50,0.00055620,0.00060983,0.00086760,0.0008,1081,640,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
sequential,Bubble Sort,iterative,100,100,sorted,50,0.00002210,0.00002440,0.00004540,0.0008,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Selection Sort,iterative,100,100,sorted,50,0.00154430,0.00165901,0.00209790,0.0008,4950,50,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
sequential,Insertion Sort,iterative,100,100,sorted,50,0.00002420,0.00002620,0.00005270,0.0008,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Shaker Sort,iterative,100,100,sorted,50,0.00002190,0.00002377,0.00004670,0.0008,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Counting Sort,iterative,100,100,sorted,50,0.00003150,0.00003346,0.00006610,0.0015,100,100,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,100,100,sorted,50,0.00006760,0.00007787,0.00019630,0.0024,0,200,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,100,100,sorted,50,0.00010800,0.00011274,0.00018970,0.0015,224,200,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Quick Sort (iter),iterative,100,100,reverse,50,0.00056370,0.00062875,0.00104410,0.0008,1062,585,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100,100,reverse,50,0.00047290,0.00050790,0.00074470,0.0008,1062,585,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,100,100,reverse,50,0.00033780,0.00036102,0.00055730,0.0015,316,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,100,100,reverse,50,0.00033470,0.00035200,0.00049810,0.0015,316,1004,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Heap Sort,iterative,100,100,reverse,50,0.00046590,0.00049805,0.00090780,0.0008,944,516,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
sequential,Bubble Sort,iterative,100,100,reverse,50,0.00292640,0.00317468,0.00373250,0.0008,4950,4950,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Selection Sort,iterative,100,100,reverse,50,0.00142600,0.00150776,0.00228350,0.0008,4950,0,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
sequential,Insertion Sort,iterative,100,100,reverse,50,0.00250430,0.00309693,0.00403990,0.0008,4950,4950,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Shaker Sort,iterative,100,100,reverse,50,0.00286710,0.00305080,0.00411390,0.0008,4950,4950,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Counting Sort,iterative,100,100,reverse,50,0.00002940,0.00003742,0.00010630,0.0015,100,100,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,100,100,reverse,50,0.00006320,0.00006751,0.00013770,0.0024,0,200,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,100,100,reverse,50,0.00082190,0.00088078,0.00131600,0.0015,1566,1694,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Quick Sort (iter),iterative,100,100,nearly_sorted,50,0.00048750,0.00052557,0.00108740,0.0008,1148,626,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100,100,nearly_sorted,50,0.00047640,0.00052852,0.00083040,0.0008,1148,626,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,100,100,nearly_sorted,50,0.00035850,0.00039402,0.00066300,0.0015,457,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,100,100,nearly_sorted,50,0.00036030,0.00040173,0.00061990,0.0015,462,1004,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Heap Sort,iterative,100,100,nearly_sorted,50,0.00055590,0.00059660,0.00087170,0.0008,1080,637,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
sequential,Bubble Sort,iterative,100,100,nearly_sorted,50,0.00110400,0.00119237,0.00151360,0.0008,3410,307,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Selection Sort,iterative,100,100,nearly_sorted,50,0.00144050,0.00155795,0.00224250,0.0008,4950,55,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
sequential,Insertion Sort,iterative,100,100,nearly_sorted,50,0.00017250,0.00019861,0.00030970,0.0008,406,307,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Shaker Sort,iterative,100,100,nearly_sorted,50,0.00031340,0.00034315,0.00053680,0.0008,855,307,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Counting Sort,iterative,100,100,nearly_sorted,50,0.00002940,0.00004342,0.00009050,0.0015,100,100,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,100,100,nearly_sorted,50,0.00006330,0.00006638,0.00011850,0.0024,0,200,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,100,100,nearly_sorted,50,0.00018770,0.00021342,0.00039150,0.0015,401,348,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Quick Sort (iter),iterative,100,100,all_identical,50,0.00003590,0.00003654,0.00004450,0.0008,203,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,100,100,all_identical,50,0.00003590,0.00003966,0.00007550,0.0008,203,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,100,100,all_identical,50,0.00032750,0.00035514,0.00056070,0.0015,356,988,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,100,100,all_identical,50,0.00033060,0.00036042,0.00059750,0.0015,372,1004,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Heap Sort,iterative,100,100,all_identical,50,0.00010450,0.00012743,0.00025760,0.0008,294,99,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
sequential,Bubble Sort,iterative,100,100,all_identical,50,0.00002070,0.00002691,0.00007180,0.0008,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Selection Sort,iterative,100,100,all_identical,50,0.00142790,0.00157013,0.00202000,0.0008,4950,0,stable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
sequential,Insertion Sort,iterative,100,100,all_identical,50,0.00002410,0.00002482,0.00003990,0.0008,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Shaker Sort,iterative,100,100,all_identical,50,0.00002200,0.00002409,0.00006200,0.0008,99,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Counting Sort,iterative,100,100,all_identical,50,0.00002880,0.00003179,0.00006680,0.0008,100,100,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,100,100,all_identical,50,0.00000110,0.00000188,0.00001650,0.0008,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,100,100,all_identical,50,0.00010810,0.00011229,0.00015500,0.0015,224,200,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Quick Sort (iter),iterative,1k,1000,random,50,0.01894060,0.02000815,0.02157960,0.0086,15766,9558,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1k,1000,random,50,0.00739840,0.00793875,0.00880070,0.0077,15766,9558,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,1k,1000,random,50,0.00624820,0.00685595,0.00837950,0.0153,8717,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,1k,1000,random,50,0.00614710,0.00661773,0.00772970,0.0153,8724,14916,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Heap Sort,iterative,1k,1000,random,50,0.00866910,0.00918311,0.01035720,0.0077,16943,9179,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
sequential,Bubble Sort,iterative,1k,1000,random,50,0.51157730,0.51750192,0.54251360,0.0080,498639,233215,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Selection Sort,iterative,1k,1000,random,50,0.15901580,0.16413029,0.18248820,0.0077,499500,995,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
sequential,Insertion Sort,iterative,1k,1000,random,50,0.13058520,0.13621587,0.15243020,0.0077,234210,233215,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Shaker Sort,iterative,1k,1000,random,50,0.19997940,0.20878256,0.26487820,0.0077,355584,233215,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Counting Sort,iterative,1k,1000,random,50,0.00122540,0.00145653,0.00163590,0.0351,1000,1000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,1k,1000,random,50,0.00139600,0.00148261,0.00175790,0.0230,0,3000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,1k,1000,random,50,0.00758400,0.00799389,0.00946500,0.0153,13174,12373,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Quick Sort (iter),iterative,1k,1000,sorted,50,0.00879190,0.00933364,0.00996140,0.0078,19671,11135,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1k,1000,sorted,50,0.00888910,0.00931497,0.01037150,0.0077,19671,11135,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,1k,1000,sorted,50,0.00507860,0.00545199,0.00591950,0.0153,5044,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,1k,1000,sorted,50,0.00504200,0.00522643,0.00578560,0.0153,5052,14916,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Heap Sort,iterative,1k,1000,sorted,50,0.00886130,0.00949177,0.01106740,0.0077,17583,9708,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
sequential,Bubble Sort,iterative,1k,1000,sorted,50,0.00030910,0.00032699,0.00045290,0.0077,999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Selection Sort,iterative,1k,1000,sorted,50,0.15637770,0.16217924,0.18119050,0.0077,499500,500,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
sequential,Insertion Sort,iterative,1k,1000,sorted,50,0.00032160,0.00034546,0.00049800,0.0077,999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Shaker Sort,iterative,1k,1000,sorted,50,0.00030230,0.00033479,0.00060970,0.0077,999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Counting Sort,iterative,1k,1000,sorted,50,0.00119720,0.00145045,0.00194080,0.0351,1000,1000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,1k,1000,sorted,50,0.00136270,0.00142662,0.00197250,0.0230,0,3000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,1k,1000,sorted,50,0.00266530,0.00279206,0.00322310,0.0153,3528,5000,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Quick Sort (iter),iterative,1k,1000,reverse,50,0.00849670,0.00895133,0.00984560,0.0078,18419,10479,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1k,1000,reverse,50,0.00844060,0.00882804,0.00948300,0.0077,18419,10479,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,1k,1000,reverse,50,0.00487140,0.00537719,0.00598100,0.0153,4932,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,1k,1000,reverse,50,0.00487270,0.00525614,0.00618190,0.0153,4932,14916,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Heap Sort,iterative,1k,1000,reverse,50,0.00783810,0.00827477,0.00937280,0.0077,15965,8316,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
sequential,Bubble Sort,iterative,1k,1000,reverse,50,0.32880490,0.35386973,0.40035860,0.0077,499500,499500,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Selection Sort,iterative,1k,1000,reverse,50,0.16151130,0.18708507,0.27893380,0.0077,499500,0,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
sequential,Insertion Sort,iterative,1k,1000,reverse,50,0.27985150,0.33355566,0.47077260,0.0077,499500,499500,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Shaker Sort,iterative,1k,1000,reverse,50,0.35434940,0.37684832,0.46405470,0.0077,499500,499500,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Counting Sort,iterative,1k,1000,reverse,50,0.00110100,0.00156607,0.00271080,0.0351,1000,1000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,1k,1000,reverse,50,0.00136140,0.00147318,0.00207210,0.0230,0,3000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,1k,1000,reverse,50,0.01093990,0.01218249,0.01774100,0.0153,17844,20404,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Quick Sort (iter),iterative,1k,1000,nearly_sorted,50,0.00857250,0.00930444,0.01199670,0.0078,18240,10349,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1k,1000,nearly_sorted,50,0.00836250,0.00893349,0.01119340,0.0077,18240,10349,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,1k,1000,nearly_sorted,50,0.00582830,0.00635993,0.00788360,0.0153,7797,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,1k,1000,nearly_sorted,50,0.00574910,0.00631007,0.01028890,0.0153,7774,14916,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Heap Sort,iterative,1k,1000,nearly_sorted,50,0.00905280,0.00972224,0.01244750,0.0077,17497,9654,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
sequential,Bubble Sort,iterative,1k,1000,nearly_sorted,50,0.17328370,0.19168069,0.23909180,0.0077,497730,28294,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Selection Sort,iterative,1k,1000,nearly_sorted,50,0.16074140,0.17459717,0.25756250,0.0077,499500,550,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
sequential,Insertion Sort,iterative,1k,1000,nearly_sorted,50,0.01616990,0.01767003,0.01960200,0.0077,29293,28294,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Shaker Sort,iterative,1k,1000,nearly_sorted,50,0.02455160,0.02679638,0.03802760,0.0077,43965,28294,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Counting Sort,iterative,1k,1000,nearly_sorted,50,0.00138600,0.00192327,0.00314610,0.0351,1000,1000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,1k,1000,nearly_sorted,50,0.00137400,0.00152189,0.00228170,0.0230,0,3000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,1k,1000,nearly_sorted,50,0.00405820,0.00552263,0.00873010,0.0153,6942,6196,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Quick Sort (iter),iterative,1k,1000,all_identical,50,0.00053630,0.00083506,0.00140230,0.0077,2003,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Quick Sort (rec),recursive,1k,1000,all_identical,50,0.00056010,0.00071257,0.00139780,0.0077,2003,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
sequential,Merge Sort (rec),recursive,1k,1000,all_identical,50,0.00529180,0.00694043,0.01078060,0.0153,5044,14908,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Merge Sort (iter),iterative,1k,1000,all_identical,50,0.00513880,0.00673354,0.01135630,0.0153,5052,14916,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
sequential,Heap Sort,iterative,1k,1000,all_identical,50,0.00136590,0.00159089,0.00258370,0.0077,2994,999,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
sequential,Bubble Sort,iterative,1k,1000,all_identical,50,0.00032250,0.00034504,0.00050730,0.0077,999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Selection Sort,iterative,1k,1000,all_identical,50,0.16144040,0.17586255,0.23834450,0.0077,499500,0,stable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
sequential,Insertion Sort,iterative,1k,1000,all_identical,50,0.00032730,0.00038048,0.00066110,0.0077,999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Shaker Sort,iterative,1k,1000,all_identical,50,0.00030780,0.00035414,0.00052280,0.0077,999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
sequential,Counting Sort,iterative,1k,1000,all_identical,50,0.00041020,0.00046568,0.00073630,0.0077,1000,1000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
